ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
model1644_271,2.623160572,1.474914179,3.788667982,,,,,,,,,,,,,-0.031740584,-0.004084767,1.383895219,,1.166683004,-0.025332348,-0.019555616,280.3058139
model1644_274,2.622140032,1.474090272,3.787946221,,,,,,,,,,,,,-0.030663076,-0.004296263,1.382200559,,1.163835803,-0.024719986,-0.018644153,278.1118114
model1644_298,2.615655414,1.468491798,3.78206031,,,,,,,,,,,,,-0.026704077,-0.004848557,1.390171118,,1.162014968,-0.022311082,-0.015454187,260.5905823
model1644_307,2.614034031,1.466868946,3.779788383,,,,,,,,,,,,,-0.024056977,-0.004778387,1.380932863,,1.155874976,-0.020389681,-0.013632021,254.8394985
model1644_317,2.612814779,1.465415295,3.777218982,,,,,,,,,,,,,-0.022088722,-0.004914029,1.380445045,,1.152168655,-0.019093828,-0.012144342,248.2779753
model1644_323,2.612392619,1.464727497,3.775653783,,,,,,,,,,,,,-0.021291111,-0.004812586,1.381030339,,1.155908412,-0.018458102,-0.011652077,244.3975001
model1644_324,2.612345547,1.464626494,3.775390891,,,,,,,,,,,,,-0.021074372,-0.004788462,1.381225943,,1.152239673,-0.018287786,-0.011515877,243.7536873
model1644_338,2.612419492,1.463646366,3.771651915,,,,,,,,,,,,,-0.019457823,-0.004773139,1.389785236,,1.148484506,-0.017133878,-0.010383639,234.7208236
model1644_341,2.612616968,1.463543995,3.770836018,,,,,,,,,,,,,-0.018900182,-0.00468043,1.39225051,,1.152099153,-0.016674011,-0.010054883,232.805068
model1644_351,2.613753386,1.463483385,3.768077012,,,,,,,,,,,,,-0.017261564,-0.004379689,1.385573211,,1.157431124,-0.015302677,-0.009108861,227.0139223
model1644_356,2.614586511,1.463609853,3.766679382,,,,,,,,,,,,,-0.016582596,-0.00423894,1.391092052,,1.156136592,-0.014723049,-0.008728282,223.8947354
model1644_361,2.615574976,1.463826119,3.765275563,,,,,,,,,,,,,-0.016501074,-0.004358929,1.396813523,,1.154085585,-0.01475025,-0.008585794,220.8325958
model1644_362,2.615789488,1.463878896,3.764993872,,,,,,,,,,,,,-0.01637195,-0.004328663,1.398046781,,1.15928062,-0.014637544,-0.00851589,220.2250154
model1644_366,2.616714928,1.464131068,3.763867612,,,,,,,,,,,,,-0.015904055,-0.004209432,1.402402382,,1.151727564,-0.014222383,-0.008269347,217.8334207
model1644_382,2.621254004,1.465614778,3.759344113,,,,,,,,,,,,,-0.014475594,-0.003800515,1.420736115,,1.151376763,-0.012923161,-0.00754842,208.632034
model1644_387,2.622885093,1.466190252,3.757926591,,,,,,,,,,,,,-0.014114083,-0.003686112,1.426579329,,1.154999428,-0.012586639,-0.007373689,205.8735882
model1644_390,2.623899933,1.466552498,3.757075455,,,,,,,,,,,,,-0.014274397,-0.003821049,1.430120458,,1.154434556,-0.012795413,-0.007391634,204.2422827
model1644_393,2.624929944,1.466918553,3.756223239,,,,,,,,,,,,,-0.014049716,-0.003743301,1.433581114,,1.155727325,-0.012581563,-0.007287736,202.6280456
model1644_402,2.628088647,1.46802649,3.753668204,,,,,,,,,,,,,-0.01350529,-0.003530802,1.444013471,,1.160354915,-0.012046336,-0.007053028,197.9057642
model1644_414,2.632225396,1.469356014,3.750262053,,,,,,,,,,,,,-0.012950491,-0.003293778,1.494965648,,1.158559298,-0.011486432,-0.006828327,190.7963227
model1644_438,2.638604086,1.470332562,3.743464698,,,,,,,,,,,,,0.012541813,0.002904516,1.530458892,,1.158062567,0.010922204,0.006814598,178.9291495
model1644_447,2.639701822,1.46967644,3.740955188,,,,,,,,,,,,,0.012320768,0.002780689,1.544437898,,1.160851233,0.010678343,0.006745854,174.6663027
model1647_74,3.094269089,1.850993185,3.728839536,,,,,,,,,,,,,0.052284432,-0.006903934,1.935278103,,1.511970467,0.032088858,0.041852495,237.2630334
model1647_78,3.090763431,1.848010948,3.727949603,,,,,,,,,,,,,0.049985027,-0.006013847,1.950787692,,1.512611339,0.031092319,0.039597183,232.2956574
model1647_105,3.067200177,1.827854703,3.721946483,,,,,,,,,,,,,0.037784949,-0.001693963,1.39027322,,1.483995011,0.025520181,0.027915807,237.7792761
model1647_118,3.055872482,1.818156714,3.719173236,,,,,,,,,,,,,0.040252576,-0.001255067,1.373902905,,1.473276518,0.027575403,0.029350336,227.40703
model1647_121,3.053184428,1.815854569,3.718522647,,,,,,,,,,,,,0.039247393,-0.000959454,1.370552609,,1.476129788,0.027073661,0.028430534,225.1367314
model1647_131,3.044257642,1.808236628,3.716453354,,,,,,,,,,,,,0.036163748,-0.000113781,1.508463866,,1.476384573,0.025491176,0.025652087,210.7699975
model1647_142,3.034270341,1.799753049,3.714271528,,,,,,,,,,,,,0.036848113,0.000213603,1.454775878,,1.461896593,0.026206591,0.02590451,205.0081401
model1647_164,3.01341081,1.782195026,3.710179102,,,,,,,,,,,,,0.036663998,0.000810923,1.652906047,,1.453922494,0.026498771,0.025351952,183.8512983
model1647_166,3.011497357,1.78059795,3.709841975,,,,,,,,,,,,,0.036229456,0.000899263,1.646507724,,1.453894202,0.026253969,0.024982219,183.0177571
model1647_172,3.005563997,1.775656471,3.708819155,,,,,,,,,,,,,0.034104811,0.001492897,1.628238569,,1.440860046,0.025171381,0.023060105,180.5464322
model1647_180,2.997430684,1.768915276,3.707497415,,,,,,,,,,,,,0.032548283,0.001736081,1.605861091,,1.420565391,0.024242706,0.021787517,177.3422008
model1647_193,2.983931343,1.757812064,3.705520325,,,,,,,,,,,,,0.03045637,0.001967215,2.197366698,,1.424845326,0.022926937,0.020144874,156.3959482
model1647_194,2.982838146,1.756917264,3.705369031,,,,,,,,,,,,,-0.031784681,-0.002089253,2.196265493,,1.438075567,-0.023952489,-0.020997839,156.0158105
model1647_197,2.979681193,1.754338942,3.704953265,,,,,,,,,,,,,-0.031285086,-0.002138912,2.19303216,,1.421212696,-0.023634336,-0.020609457,154.8946683
model1647_225,2.948304475,1.728963678,3.70136808,,,,,,,,,,,,,-0.027116218,-0.002425047,2.368394495,,1.396432906,-0.020888829,-0.017459294,142.0706092
model1647_235,2.93656387,1.719583263,3.700291081,,,,,,,,,,,,,-0.025975004,-0.002479886,2.095196649,,1.400015782,-0.020120646,-0.016613557,143.3926173
model1647_273,2.889015717,1.682082317,3.696978771,,,,,,,,,,,,,-0.023650775,-0.002580568,1.47787971,,1.346826105,-0.018548361,-0.014898886,143.2655988
model1647_309,2.840876677,1.644688689,3.694820776,,,,,,,,,,,,,0.019177639,0.002499265,1.397282771,,1.317085202,0.015327885,0.011793392,135.8931185
model1647_339,2.799276208,1.612677936,3.693556794,,,,,,,,,,,,,0.017025846,0.002258622,1.470428763,,1.290685405,0.013636178,0.010442004,127.5609747
model1647_347,2.788044005,1.604069521,3.693280903,,,,,,,,,,,,,0.016671897,0.00219128,1.462908632,,1.285530668,0.013338281,0.010239343,126.1680933
model1652_90,2.833457801,1.633575718,3.78094358,,,,,,,,,,,,,-0.04979111,0.006577283,1.782122127,,1.30277662,-0.03055679,-0.039858473,394.7666441
model1652_92,2.83179947,1.632330658,3.780514943,,,,,,,,,,,,,-0.04831825,0.006046002,1.76108906,,1.301946998,-0.029890994,-0.038441331,392.9788812
model1652_136,2.799314098,1.60738738,3.770546824,,,,,,,,,,,,,-0.044351529,0.001720174,1.70763744,,1.284809063,-0.03014492,-0.032577613,322.0591685
model1652_144,2.794370907,1.603443115,3.768614279,,,,,,,,,,,,,-0.047460883,0.00166837,1.781685398,,1.280143203,-0.032380197,-0.034739628,307.6857667
model1652_145,2.793779749,1.602967685,3.768371461,,,,,,,,,,,,,-0.046703107,0.001488027,1.775403569,,1.287696197,-0.031971889,-0.034076278,306.7509675
model1652_154,2.788669254,1.598812211,3.766157015,,,,,,,,,,,,,-0.040314274,8.53067207693656e-05,1.722262793,,1.279817014,-0.028446176,-0.028566818,298.4568359
model1652_167,2.78200639,1.593243768,3.762879925,,,,,,,,,,,,,-0.03938642,-0.000742692,1.781682002,,1.278108555,-0.028375567,-0.027325243,281.2283337
model1652_192,2.771709461,1.584062643,3.756324835,,,,,,,,,,,,,0.034164754,0.002483685,1.729291322,,1.261312429,0.02591436,0.022401899,258.8228319
model1652_201,2.768850033,1.581268853,3.753884379,,,,,,,,,,,,,0.03732893,0.002836866,1.711390423,,1.264111575,0.028401506,0.024389572,251.7007718
model1652_203,2.768283964,1.580691459,3.75333699,,,,,,,,,,,,,0.036403909,0.002929692,1.706016902,,1.272747359,0.027813056,0.023669846,250.132622
model1652_210,2.766467874,1.578766026,3.751401022,,,,,,,,,,,,,0.033306035,0.003181803,1.689193996,,1.262755841,0.025800797,0.021301049,244.6917196
model1652_224,2.763705112,1.575439317,3.747448423,,,,,,,,,,,,,0.030959621,0.003662063,1.578694507,,1.258958285,0.024481227,0.019302288,236.5928671
model1652_241,2.761918023,1.572338891,3.742501815,,,,,,,,,,,,,-0.028351028,-0.003556822,1.613364935,,1.257879799,-0.022562257,-0.017532151,222.7053738
model1652_244,2.761778178,1.571895737,3.741611883,,,,,,,,,,,,,-0.029521599,-0.003810999,1.616730541,,1.252665943,-0.023569707,-0.01818014,220.372242
model1652_257,2.76174434,1.57031055,3.737705641,,,,,,,,,,,,,-0.026190712,-0.003765727,1.481419591,,1.250015154,-0.021182401,-0.015856859,214.4039617
model1652_263,2.762030605,1.569753995,3.735876011,,,,,,,,,,,,,-0.024860416,-0.003707767,1.366612284,,1.252713897,-0.020200756,-0.014957182,213.9121191
model1652_264,2.762095916,1.569671801,3.735570392,,,,,,,,,,,,,-0.023308906,-0.003619777,1.366442852,,1.258116084,-0.019041455,-0.013922317,213.213325
model1652_267,2.762317317,1.569439131,3.734651999,,,,,,,,,,,,,-0.025375311,-0.003903612,1.365935921,,1.260881466,-0.020703325,-0.015182784,211.1333199
model1652_272,2.762754095,1.569085854,3.733114709,,,,,,,,,,,,,-0.02442473,-0.003843444,1.364937691,,1.254474009,-0.019988618,-0.014553166,207.7274238
model1652_284,2.764184007,1.568441934,3.729397581,,,,,,,,,,,,,-0.023232952,-0.003754357,1.421870878,,1.255010622,-0.01908291,-0.013773446,197.9978079
model1652_285,2.764316445,1.568393768,3.729087424,,,,,,,,,,,,,-0.023066242,-0.003736721,1.420943655,,1.25738408,-0.018952557,-0.013668036,197.3905378
model1652_304,2.767014031,1.56750889,3.723212457,,,,,,,,,,,,,-0.021223588,-0.003598045,1.407424258,,1.245868817,-0.017551545,-0.012463141,186.196319
model1652_312,2.768035465,1.567008023,3.720773003,,,,,,,,,,,,,-0.020269665,-0.003441976,1.342511833,,1.252758268,-0.016766662,-0.011898973,183.3390104
model1652_318,2.76867113,1.566528676,3.718972159,,,,,,,,,,,,,-0.020625284,-0.003363443,1.336540174,,1.256543939,-0.016962591,-0.012205965,180.129583
model1652_324,2.769142816,1.565925588,3.717198626,,,,,,,,,,,,,-0.020003477,-0.00325616,1.329768857,,1.238850108,-0.016447047,-0.011842141,177.036796
model1652_330,2.769408117,1.565171037,3.715456721,,,,,,,,,,,,,-0.019833917,-0.003221315,1.322781312,,1.249923469,-0.016302511,-0.011746883,174.0484974
model1652_349,2.768526152,1.561557702,3.710197961,,,,,,,,,,,,,-0.018499383,-0.00298083,1.386774383,,1.254487084,-0.015188804,-0.010973274,163.13281
model1652_360,2.76657781,1.558468275,3.707365952,,,,,,,,,,,,,-0.017837342,-0.002860826,1.393479369,,1.241511759,-0.014635815,-0.010589995,158.0224781
model1652_365,2.765313908,1.556805184,3.706135258,,,,,,,,,,,,,-0.017495551,-0.00277556,1.397771389,,1.243822958,-0.01433384,-0.010408606,155.7846425
model1652_370,2.763797189,1.554969819,3.70493909,,,,,,,,,,,,,-0.017563567,-0.002772998,1.402477036,,1.240012935,-0.014380123,-0.010458512,153.5998001
model1652_380,2.760017858,1.550796541,3.702661073,,,,,,,,,,,,,-0.016627912,-0.002585394,1.4123343,,1.231847291,-0.013585859,-0.00992956,149.3913939
model1652_394,2.753078237,1.543853028,3.699726851,,,,,,,,,,,,,-0.015869753,-0.002415337,1.609379569,,1.226684569,-0.012929511,-0.009513709,140.870902
model1652_395,2.75251687,1.543314192,3.699529008,,,,,,,,,,,,,-0.016124268,-0.002461224,1.611716923,,1.234818315,-0.013141928,-0.009661231,140.477141
model1652_400,2.749548106,1.540510853,3.69856128,,,,,,,,,,,,,-0.016183377,-0.00248976,1.622277018,,1.226386992,-0.013203902,-0.009682849,138.5326816
model1652_405,2.746356712,1.537561896,3.697631712,,,,,,,,,,,,,-0.015576879,-0.002346346,1.632834636,,1.234670678,-0.012673634,-0.0093554,136.6376197
model1662_72,3.004221873,1.811118168,3.77449755,,,,,,,,,,,,,-0.074845618,0.017011181,1.89041817,,1.477944095,-0.040895123,-0.064952565,332.665655
model1662_73,3.003275947,1.810425472,3.77439663,,,,,,,,,,,,,-0.07431912,0.016702441,1.877634234,,1.478095306,-0.040741144,-0.064361963,332.2490636
model1662_79,2.996241998,1.805081762,3.773378149,,,,,,,,,,,,,-0.070914049,0.014720897,1.80680678,,1.478092572,-0.039734559,-0.060553051,329.1017507
model1662_85,2.989504834,1.79995815,3.772384111,,,,,,,,,,,,,0.06577131,-0.011645452,1.75388792,,1.463269261,0.038272761,0.054741918,325.0723934
model1662_87,2.987321012,1.798298471,3.772057926,,,,,,,,,,,,,0.06474691,-0.011073706,1.743688347,,1.457894788,0.037952687,0.053613271,323.5517836
model1662_88,2.986314451,1.797541657,3.771917732,,,,,,,,,,,,,0.064248971,-0.010798,1.739046237,,1.464094814,0.037795544,0.053066222,322.7532631
model1662_90,2.984064517,1.795818565,3.771563,,,,,,,,,,,,,0.063231259,-0.010237694,1.730727836,,1.469255498,0.037472109,0.051950395,321.0972971
model1662_93,2.980872247,1.793381771,3.771067366,,,,,,,,,,,,,0.061759189,-0.009435624,1.720459184,,1.450888486,0.036998348,0.050342335,318.5119628
model1662_95,2.978779708,1.791786804,3.770741873,,,,,,,,,,,,,0.060826578,-0.008920644,1.714911199,,1.454575809,0.036703037,0.049318734,316.6765026
model1662_104,2.96956486,1.784725588,3.769240733,,,,,,,,,,,,,0.056614416,-0.006736818,1.967477098,,1.454343833,0.035268788,0.044796087,287.1927774
model1662_105,2.968664632,1.784044393,3.769101652,,,,,,,,,,,,,0.056184179,-0.006519372,2.335163059,,1.450866378,0.035118322,0.044338106,266.5659118
model1662_107,2.9666804,1.782517826,3.768766255,,,,,,,,,,,,,0.055294391,-0.006073871,2.300817344,,1.446173907,0.034804164,0.043393914,266.595018
model1662_108,2.965586098,1.781664961,3.768566564,,,,,,,,,,,,,0.054832052,-0.005844965,2.283315328,,1.453882374,0.034639101,0.04290513,266.6166618
model1662_110,2.96361959,1.780147082,3.768226099,,,,,,,,,,,,,0.05396092,-0.005417993,2.247673693,,1.441967412,0.034325032,0.041987232,266.6672192
model1662_111,2.962603917,1.779355313,3.768042604,,,,,,,,,,,,,0.053527378,-0.005208259,2.227344515,,1.454503714,0.034166777,0.041532367,266.6935595
model1662_112,2.96173032,1.778690872,3.767900379,,,,,,,,,,,,,0.053115981,-0.005009828,2.206715074,,1.444242994,0.034016187,0.041101154,266.7235277
model1662_115,2.958791678,1.776409202,3.767371475,,,,,,,,,,,,,0.051832907,-0.004403252,2.145821123,,1.447119658,0.033537831,0.039764969,266.8015616
model1662_116,2.957742048,1.775587938,3.767174765,,,,,,,,,,,,,0.051398339,-0.004199124,2.125509419,,1.444629162,0.033374885,0.039313343,266.81854
model1662_118,2.955805884,1.774072756,3.766815311,,,,,,,,,,,,,0.05364871,-0.005095473,2.114680255,,1.440856055,0.034332323,0.04153841,266.8372479
model1662_120,2.953883703,1.77257363,3.766456908,,,,,,,,,,,,,0.052787018,-0.004697278,2.082115523,,1.446459386,0.034004581,0.040647536,266.8333533
model1662_122,2.951983847,1.771085587,3.766096733,,,,,,,,,,,,,0.051960012,-0.004317156,2.050899835,,1.44275442,0.033688586,0.039793967,266.7891789
model1662_125,2.949138307,1.768851724,3.765547532,,,,,,,,,,,,,0.050736949,-0.003763418,2.005124888,,1.437352722,0.033215303,0.038537579,266.6635785
model1662_127,2.947310788,1.767414405,3.765189557,,,,,,,,,,,,,0.04996078,-0.003417339,1.959788698,,1.427366811,0.032911183,0.03774403,266.5257097
model1662_135,2.939985102,1.761622058,3.763702324,,,,,,,,,,,,,0.046944198,-0.002117494,2.135622324,,1.429261719,0.031697266,0.034691855,248.4132163
model1662_136,2.939156809,1.760969404,3.763537842,,,,,,,,,,,,,0.046600981,-0.001972733,2.128718346,,1.433392124,0.031556937,0.034346802,247.881812
model1662_137,2.93820231,1.760205052,3.763329423,,,,,,,,,,,,,0.046236435,-0.001821108,2.121583333,,1.421482944,0.031406379,0.033981815,247.346458
model1662_138,2.937410114,1.759583025,3.763170437,,,,,,,,,,,,,0.045891502,-0.001681756,2.114472387,,1.435389805,0.031261011,0.033639373,246.8353864
model1662_140,2.935664544,1.758193721,3.762799788,,,,,,,,,,,,,0.045197006,-0.001400263,2.099786172,,1.425035147,0.030968974,0.032949245,245.8217691
model1662_141,2.934713283,1.757429183,3.762587017,,,,,,,,,,,,,0.044839711,-0.001257196,2.09219741,,1.433286822,0.030817492,0.032595436,245.3208081
model1662_144,2.932098366,1.755336392,3.762015587,,,,,,,,,,,,,0.046218132,-0.001724084,2.104188737,,1.419151448,0.031462043,0.033900266,243.892526
model1662_145,2.931304572,1.754705755,3.761843099,,,,,,,,,,,,,0.045866781,-0.001587998,2.094260802,,1.422445765,0.031309828,0.033555597,243.4329359
model1662_148,2.928718052,1.752627444,3.76126227,,,,,,,,,,,,,0.044805954,-0.001181342,2.063902474,,1.432008347,0.030847259,0.032517929,242.0775184
model1662_149,2.927894001,1.751964917,3.761075981,,,,,,,,,,,,,0.044466215,-0.001052982,2.053792691,,1.423655931,0.030697792,0.032186933,241.6491761
model1662_151,2.926300696,1.750688034,3.760719256,,,,,,,,,,,,,0.043801004,-0.000804332,2.033463006,,1.412969121,0.030403239,0.031540735,240.795928
model1662_152,2.925397977,1.74995426,3.760504543,,,,,,,,,,,,,0.043460344,-0.00067838,2.023176254,,1.417468829,0.030251417,0.031210791,240.3635308
model1662_154,2.923752178,1.748624818,3.760122545,,,,,,,,,,,,,0.042808254,-0.000440211,2.002711538,,1.416547777,0.02995873,0.030581283,239.5304188
model1662_155,2.922954184,1.747979692,3.759937241,,,,,,,,,,,,,0.042493466,-0.000326497,1.992636852,,1.415142789,0.02981655,0.030278287,239.1238232
model1662_156,2.922143482,1.747322548,3.759745609,,,,,,,,,,,,,0.042179363,-0.000213931,1.982526798,,1.421085198,0.029674041,0.029976585,238.7182152
model1662_157,2.921282656,1.746619902,3.759537818,,,,,,,,,,,,,0.041861252,-0.000101017,2.525299311,,1.407571113,0.029528946,0.029671805,217.9123211
model1662_158,2.920523472,1.74600682,3.759357794,,,,,,,,,,,,,0.041559914,5.45383439208272e-06,2.516807833,,1.415678376,0.029391153,0.02938344,217.5398813
model1662_161,2.918062812,1.744000099,3.758760033,,,,,,,,,,,,,0.040641995,0.000323662,2.238540338,,1.407410038,0.028967093,0.028509366,225.9615522
model1662_164,2.9157592,1.74212208,3.758196981,,,,,,,,,,,,,0.04193062,-8.65E-06,2.266351658,,1.411599657,0.029643309,0.029655543,223.4906883
model1662_166,2.914182596,1.740829632,3.757803156,,,,,,,,,,,,,0.041310426,0.00019944,2.269852465,,1.414561075,0.029351908,0.029069857,221.8935388
model1662_167,2.913334775,1.740128371,3.757583461,,,,,,,,,,,,,0.040991897,0.000304242,2.271244267,,1.402434297,0.02920078,0.028770517,221.1069406
model1662_168,2.912569088,1.739499591,3.75739045,,,,,,,,,,,,,0.04069376,0.000402012,2.272387034,,1.413463646,0.029059099,0.028490568,220.3511795
model1662_169,2.911798906,1.738865859,3.757194064,,,,,,,,,,,,,0.040397426,0.000498352,2.273328253,,1.414171558,0.028917682,0.028212905,219.6036231
model1662_170,2.91097664,1.73818495,3.75698078,,,,,,,,,,,,,0.040094464,0.000595493,2.274074133,,1.404878709,0.028772145,0.02792999,218.8647753
model1662_177,2.905667243,1.733786569,3.755584908,,,,,,,,,,,,,0.042941432,0.00064499,2.273621594,,1.408474977,0.030820255,0.029908101,214.0102831
model1662_182,2.901955333,1.730689975,3.754580752,,,,,,,,,,,,,0.040303565,0.001666639,2.267845013,,1.400798446,0.029677416,0.027320432,210.8553759
model1662_183,2.901174841,1.730033231,3.754362343,,,,,,,,,,,,,0.040026579,0.001745389,2.26621941,,1.398901738,0.029537242,0.02706889,210.250172
model1662_184,2.900447838,1.729423304,3.754160949,,,,,,,,,,,,,0.039758987,0.001820251,2.264461888,,1.392685103,0.029400961,0.026826738,209.6588511
model1662_187,2.898260109,1.727584487,3.753547724,,,,,,,,,,,,,0.040274091,0.001656678,2.264105044,,1.408333438,0.029649531,0.027306635,207.9193126
model1662_188,2.89753781,1.726975549,3.753345175,,,,,,,,,,,,,0.040005492,0.00173289,2.262680392,,1.391300621,0.029513493,0.027062816,207.3557752
model1662_191,2.895390057,1.725161827,3.7527336,,,,,,,,,,,,,0.039216353,0.001949974,2.154251098,,1.401271944,0.029108989,0.026351309,209.4758671
model1662_192,2.894631993,1.724518179,3.752514555,,,,,,,,,,,,,0.038952965,0.002020767,2.143266475,,1.406313584,0.028972804,0.026115008,209.2674113
model1662_195,2.892501317,1.722709186,3.751894831,,,,,,,,,,,,,0.038189137,0.002221415,2.110807333,,1.401900175,0.028574575,0.02543302,208.6360513
model1662_196,2.891800565,1.722112589,3.75168911,,,,,,,,,,,,,0.037943789,0.00228405,2.100346494,,1.389255247,0.028445378,0.025215243,208.419471
model1662_197,2.891109006,1.721524204,3.751486972,,,,,,,,,,,,,0.037699754,0.002345562,2.089933197,,1.38755766,0.028316315,0.024999189,208.203577
model1662_198,2.890411636,1.720929345,3.75127932,,,,,,,,,,,,,0.037455788,0.002406097,2.07958556,,1.392305271,0.028186609,0.024783874,207.9851356
model1662_200,2.888967876,1.719694251,3.75085207,,,,,,,,,,,,,0.036972743,0.002524597,2.059179062,,1.393328572,0.027928837,0.024358518,207.5407811
model1662_202,2.887572583,1.718499514,3.750433227,,,,,,,,,,,,,0.036499896,0.00263665,2.039184488,,1.385894692,0.027673717,0.023944931,207.0864958
model1662_204,2.886197485,1.717318953,3.750017673,,,,,,,,,,,,,0.036040332,0.002742632,2.016979222,,1.393626347,0.027423697,0.02354503,206.6248368
model1662_205,2.885509281,1.716727047,3.749808931,,,,,,,,,,,,,0.036806704,0.00254018,2.01026622,,1.401029619,0.027822449,0.024230091,206.3887598
model1662_207,2.884150139,1.71555749,3.749394543,,,,,,,,,,,,,0.036355358,0.002648166,1.991608486,,1.379143306,0.027579656,0.023834584,205.9101217
model1662_209,2.882741565,1.714340501,3.748962448,,,,,,,,,,,,,0.035905463,0.002752719,2.071539896,,1.384323246,0.027335463,0.02344253,202.0982724
model1662_210,2.882065106,1.713755658,3.748752582,,,,,,,,,,,,,0.035686196,0.002802715,2.078035693,,1.378004675,0.02721577,0.023252132,201.3396289
model1662_214,2.879370893,1.711420793,3.747914337,,,,,,,,,,,,,0.034832439,0.002990165,2.103050315,,1.389623232,0.02674462,0.022515887,198.3602003
model1662_215,2.878700108,1.710837978,3.74770294,,,,,,,,,,,,,0.034621947,0.003034452,2.108948167,,1.382442037,0.026627095,0.022335732,197.6374293
model1662_217,2.877363389,1.709675642,3.747284407,,,,,,,,,,,,,0.034211352,0.003119097,1.707318999,,1.382910033,0.026396614,0.021985544,208.5766308
model1662_220,2.875323155,1.707894748,3.746637369,,,,,,,,,,,,,0.033602418,0.003238948,1.748892978,,1.373507238,0.026050779,0.021470215,206.0251708
model1662_222,2.873988409,1.706728626,3.746214547,,,,,,,,,,,,,0.036016451,0.003132437,1.765821374,,1.381896206,0.027682445,0.023252509,204.354796
model1662_225,2.871967149,1.704956068,3.745564144,,,,,,,,,,,,,0.037755891,0.002934114,1.797102409,,1.38101431,0.028772179,0.024622715,201.8935138
model1662_227,2.870654952,1.70380355,3.745141169,,,,,,,,,,,,,0.035401334,0.003181501,1.818409749,,1.375491163,0.027282184,0.022782862,200.2798363
model1662_229,2.86929375,1.702606423,3.744704284,,,,,,,,,,,,,0.036960286,0.003112826,1.83394544,,1.37507051,0.028335969,0.023933768,198.691454
model1662_234,2.8660128,1.699713849,3.743642711,,,,,,,,,,,,,0.0360006,0.003312734,1.872102313,,1.358900252,0.027798726,0.023113812,194.8283774
model1662_235,2.865320081,1.699100916,3.743416039,,,,,,,,,,,,,0.035811161,0.00335027,1.879620813,,1.382635179,0.027691314,0.022953316,194.0712653
model1662_237,2.864049458,1.697977079,3.743002996,,,,,,,,,,,,,0.033508287,0.003527008,1.894484661,,1.364011069,0.026187908,0.021199965,192.5791016
model1662_240,2.862052833,1.696208091,3.742351805,,,,,,,,,,,,,0.034897246,0.003519589,1.916474738,,1.372584705,0.027164804,0.022187355,190.3816081
model1662_241,2.861361255,1.695594522,3.742127064,,,,,,,,,,,,,0.034716707,0.003551664,1.92369528,,1.367476301,0.027059825,0.022037014,189.6601942
model1662_243,2.86007336,1.694450034,3.741704686,,,,,,,,,,,,,0.032681609,0.003606883,1.688390943,,1.381918665,0.025659838,0.020558936,194.56893
model1662_244,2.859390932,1.693844237,3.741483478,,,,,,,,,,,,,0.03251137,0.003633903,1.692252778,,1.354629042,0.025558568,0.020419452,193.9867109
model1662_245,2.85875417,1.69327777,3.741273991,,,,,,,,,,,,,0.032344252,0.003659009,1.696032875,,1.367397229,0.02545815,0.02028353,193.4092262
model1662_246,2.858069447,1.692670633,3.741054185,,,,,,,,,,,,,0.032175448,0.003684687,1.699827531,,1.374356093,0.025356945,0.020146011,192.8344942
model1662_251,2.854804223,1.689762941,3.739989324,,,,,,,,,,,,,0.031365339,0.003797124,1.718552283,,1.365279038,0.024863616,0.019493672,190.0177875
model1662_252,2.854167656,1.689196434,3.739785445,,,,,,,,,,,,,0.03120664,0.003817057,1.393140508,,1.362656408,0.024765494,0.019367359,196.8221701
model1662_253,2.853474036,1.688577381,3.739558794,,,,,,,,,,,,,0.031047596,0.003837423,1.390931613,,1.364967623,0.024667433,0.019240498,196.3712999
model1662_255,2.852161369,1.687407456,3.739134565,,,,,,,,,,,,,0.030738054,0.003874451,1.386500569,,1.363512291,0.024474737,0.018995436,195.4859315
model1662_256,2.851513186,1.68682921,3.738926412,,,,,,,,,,,,,0.030586432,0.00389173,1.384417158,,1.361434531,0.024379742,0.018876005,195.0432847
model1662_257,2.850873369,1.686257796,3.738719758,,,,,,,,,,,,,0.030433931,0.003908203,1.382390084,,1.358148338,0.024283555,0.018756522,194.5989872
model1662_258,2.850169866,1.685629256,3.73849113,,,,,,,,,,,,,0.03027908,0.003925409,1.380406696,,1.355023691,0.024186226,0.018634859,194.1523414
model1662_259,2.849516477,1.685048168,3.738286992,,,,,,,,,,,,,0.030131815,0.003940692,1.378458581,,1.365966687,0.024092901,0.018519921,193.7136117
model1662_261,2.848171421,1.683846031,3.737851144,,,,,,,,,,,,,-0.0291122,-0.004201681,1.37465632,,1.360330178,-0.023556471,-0.017614397,192.8349069
model1662_262,2.847509869,1.683255325,3.737639098,,,,,,,,,,,,,-0.030458563,-0.004212774,1.372808329,,1.358469583,-0.024516337,-0.018558575,192.3963321
model1662_266,2.844847917,1.680878762,3.736796637,,,,,,,,,,,,,-0.030490387,-0.004168319,1.518368051,,1.357362176,-0.024507406,-0.018612513,187.0302182
model1662_267,2.844172674,1.680277584,3.736588067,,,,,,,,,,,,,-0.030359114,-0.004182629,1.51662313,,1.345998402,-0.024424701,-0.01850957,186.6062521
